gene_id,lfc_40cGy,padj_40cGy,deg_40cGy,dir_40cGy,lfc_80cGy,padj_80cGy,deg_80cGy,dir_80cGy,dose_category
AT2G17480,0.0951985909355238,0.999808032263671,no,none,0.111448448299687,1,no,none,neither
AT2G17500,-0.0305142358014322,0.999808032263671,no,none,0.0739973924877314,1,no,none,neither
AT2G17510,0.0331985368787651,0.999808032263671,no,none,0.0870672469323419,1,no,none,neither
AT2G17520,-0.0792715549488721,0.999808032263671,no,none,0.123059081816347,1,no,none,neither
AT2G17525,0.148062492565912,0.999808032263671,no,none,0.142906920870611,1,no,none,neither
AT2G17530,0.167724832110128,0.999808032263671,no,none,0.18693025301957,1,no,none,neither
AT2G17540,-0.047633005089002,0.999808032263671,no,none,0.0669721270600945,1,no,none,neither
AT2G17550,0.133168340244162,0.999808032263671,no,none,0.142771058043986,1,no,none,neither
AT2G17560,-0.159914097267835,0.999808032263671,no,none,-0.0274780112419435,1,no,none,neither
AT2G17570,0.00659285894793162,0.999808032263671,no,none,0.122435763492065,1,no,none,neither
AT2G17580,-0.190039296345446,0.999808032263671,no,none,-0.228868946362994,1,no,none,neither
AT2G17620,-0.143504014727906,,no,none,-0.27094400889731,1,no,none,neither
AT2G17630,-0.215245748682884,0.999808032263671,no,none,-0.0747145467787214,1,no,none,neither
AT2G17640,0.0547296343935548,0.999808032263671,no,none,-0.0283924201597527,1,no,none,neither
AT2G17650,0.12436583601496,0.999808032263671,no,none,0.0708343917681653,1,no,none,neither
AT2G17660,-0.214704847941969,,no,none,-0.720609323370009,1,no,none,neither
AT2G17670,-0.295464700683827,0.999808032263671,no,none,-0.322358793368438,1,no,none,neither
AT2G17690,1.00105720387477,,no,none,0.849363164005299,1,no,none,neither
AT2G17695,-0.10617014456303,0.999808032263671,no,none,0.166770766857956,1,no,none,neither
AT2G17700,-0.0685847362006163,0.999808032263671,no,none,-0.117164299535169,1,no,none,neither
AT2G17705,-0.0730893911319503,0.999808032263671,no,none,0.156309290618594,1,no,none,neither
AT2G17710,-0.155847808938503,0.999808032263671,no,none,-0.116580899430566,1,no,none,neither
AT2G17720,-0.0725738084072339,0.999808032263671,no,none,-0.0120126018149727,1,no,none,neither
AT2G17730,-0.246664876198801,0.999808032263671,no,none,0.217608566774546,1,no,none,neither
AT2G17740,0.745463938017653,,no,none,-0.137287208345568,1,no,none,neither
AT2G17760,-0.0225571737714906,0.999808032263671,no,none,-0.08160333813072,1,no,none,neither
AT2G17770,-0.138583514136142,,no,none,0.506623629012426,1,no,none,neither
AT2G17780,-0.131161774348751,0.999808032263671,no,none,-0.0635309657920174,1,no,none,neither
AT2G17787,0.0612032190620437,0.999808032263671,no,none,0.1099787279523,1,no,none,neither
AT2G17790,0.0265084043060545,0.999808032263671,no,none,0.0480027966726538,1,no,none,neither
AT2G17800,-0.0230304160052827,0.999808032263671,no,none,-0.0158126844416836,1,no,none,neither
AT2G17820,-0.122684615841957,0.999808032263671,no,none,-0.0276634220340841,1,no,none,neither
AT2G17830,-0.159514794157721,0.999808032263671,no,none,-0.235412952952495,1,no,none,neither
AT2G17840,0.0519565372389106,0.999808032263671,no,none,0.146124037037774,1,no,none,neither
AT2G17850,-0.477058047946793,,no,none,-2.72019887744838,1,no,none,neither
AT2G17860,1.03198869500023,,no,none,0.683758794090591,1,no,none,neither
AT2G17870,0.163608326167675,0.999808032263671,no,none,0.0560051678824119,1,no,none,neither
AT2G17880,0.424401490502218,0.999808032263671,no,none,0.418142796657643,1,no,none,neither
AT2G17890,0.035767184095346,,no,none,-1.10527385577161,1,no,none,neither
AT2G17900,-0.010249754544528,0.999808032263671,no,none,-0.0339359535604611,1,no,none,neither
AT2G17930,0.0381560459788445,0.999808032263671,no,none,0.0729766828070384,1,no,none,neither
AT2G17940,-0.670210008382994,,no,none,0.227460438797134,1,no,none,neither
AT2G17970,-0.117319689595956,0.999808032263671,no,none,-0.104111489512953,1,no,none,neither
AT2G17972,0.0357493040141365,0.999808032263671,no,none,-0.111863793634193,1,no,none,neither
AT2G17975,-0.244847796844322,0.999808032263671,no,none,-0.0634173067889376,1,no,none,neither
AT2G17980,0.131597263400769,0.999808032263671,no,none,0.0740230943301109,1,no,none,neither
AT2G17990,0.0748551527384078,0.999808032263671,no,none,-0.0479299226386529,1,no,none,neither
AT2G18000,-0.0305727697220573,,no,none,-0.467894484327987,1,no,none,neither
AT2G18010,0.442477802356012,,no,none,-0.0982985785696559,1,no,none,neither
AT2G18020,-0.0486146986585044,0.999808032263671,no,none,-0.211511534356396,1,no,none,neither
AT2G18030,0.203394215522669,0.999808032263671,no,none,0.0958235733174959,1,no,none,neither
AT2G18040,-0.0314093984582372,0.999808032263671,no,none,0.0371262302021842,1,no,none,neither
AT2G18050,-0.0944838512205817,0.999808032263671,no,none,0.048597836984711,1,no,none,neither
AT2G18060,0.0354385759663827,,no,none,0.615394726183263,1,no,none,neither
AT2G18090,-0.00837930942858757,0.999808032263671,no,none,0.101403070010333,1,no,none,neither
AT2G18100,-0.251633010398275,0.999808032263671,no,none,-0.072585021479033,1,no,none,neither
AT2G18110,0.0549312546171458,0.999808032263671,no,none,-0.0544178097378034,1,no,none,neither
AT2G18120,-2.87450969177802,,no,none,-1.09692801269101,1,no,none,neither
AT2G18150,-0.387782489735633,0.999808032263671,no,none,-0.510594482407464,1,no,none,neither
AT2G18160,0.0136434276283994,0.999808032263671,no,none,0.137881042317883,1,no,none,neither
AT2G18170,0.174595713295074,0.999808032263671,no,none,-0.0044344380303845,1,no,none,neither
AT2G18180,-0.14701681718832,,no,none,-0.734999346459077,1,no,none,neither
AT2G18190,-0.71325214944142,,no,none,-0.783012570450725,1,no,none,neither
AT2G18193,0.640633140603256,0.999808032263671,no,none,1.7326901693545,0.000107418498511613,yes,up,high_dose_only
AT2G18196,-0.445644633579123,0.999808032263671,no,none,-0.265993297311518,1,no,none,neither
AT2G18210,-0.61480575009163,,no,none,0.120150404235362,1,no,none,neither
AT2G18220,0.127500487097696,0.999808032263671,no,none,0.278901901116572,1,no,none,neither
AT2G18230,-0.406131112941331,0.999808032263671,no,none,-0.144949169418485,1,no,none,neither
AT2G18240,-0.0459015155885393,0.999808032263671,no,none,-0.111506360255115,1,no,none,neither
AT2G18245,0.171016248398326,0.999808032263671,no,none,0.273323898523639,1,no,none,neither
AT2G18250,0.0597154827555808,0.999808032263671,no,none,0.0780840871358902,1,no,none,neither
AT2G18260,0.050990454155823,0.999808032263671,no,none,0.154278196106322,1,no,none,neither
AT2G18270,-1.56454460940385,,no,none,0.170945098795654,1,no,none,neither
AT2G18280,0.0197288988054397,0.999808032263671,no,none,0.0664019518007165,1,no,none,neither
AT2G18290,0.00813933164813732,0.999808032263671,no,none,-0.00420339117311409,1,no,none,neither
AT2G18300,0.178744251628595,0.999808032263671,no,none,0.129073975611382,1,no,none,neither
AT2G18328,-0.606566033395077,,no,none,0.0950795838108085,1,no,none,neither
AT2G18330,-0.230642793240954,0.999808032263671,no,none,-0.250421374906183,1,no,none,neither
AT2G18350,-0.0190001678983502,0.999808032263671,no,none,0.0412349616051888,1,no,none,neither
AT2G18360,-0.144967987906823,,no,none,-1.13514611548311,1,no,none,neither
AT2G18370,-0.309652771220364,0.999808032263671,no,none,-0.534668231111554,1,no,none,neither
AT2G18380,3.36150546433196e-05,,no,none,0.138311186231995,1,no,none,neither
AT2G18390,0.161865683126742,0.999808032263671,no,none,-0.146809380668292,1,no,none,neither
AT2G18400,-0.571808240039491,0.999808032263671,no,none,0.111472368442073,1,no,none,neither
AT2G18410,-0.140976980744987,0.999808032263671,no,none,-0.0146131141244112,1,no,none,neither
AT2G18440,0.168720088538517,0.999808032263671,no,none,0.205323563165785,1,no,none,neither
AT2G18450,-0.318408005755216,,no,none,0.0916625682141829,1,no,none,neither
AT2G18465,0.179170366444847,0.999808032263671,no,none,0.137553604971077,1,no,none,neither
AT2G18470,-0.528081179924746,,no,none,-0.0806868730488557,1,no,none,neither
AT2G18480,0.417405904006825,,no,none,-0.299362226415982,1,no,none,neither
AT2G18500,-0.263632452380431,,no,none,-0.376092231135566,1,no,none,neither
AT2G18510,-0.0907362112727332,0.999808032263671,no,none,-0.14952185622731,1,no,none,neither
AT2G18520,0.12511929715834,,no,none,-0.340629634568719,1,no,none,neither
AT2G18550,-0.279245850821468,,no,none,-0.703090332169432,1,no,none,neither
AT2G18560,0.0304843461241686,0.999808032263671,no,none,-0.0488645228265133,1,no,none,neither
AT2G18570,-0.273373963605895,0.999808032263671,no,none,-0.28147381652749,1,no,none,neither
AT2G18600,0.210418360648853,0.999808032263671,no,none,0.182942853954986,1,no,none,neither
AT2G18620,-0.0561357869873592,,no,none,-0.205128781976371,1,no,none,neither
AT2G18630,0.0813899804448175,0.999808032263671,no,none,0.174593178381441,1,no,none,neither
AT2G18650,0.411925150224613,0.999808032263671,no,none,0.0520228268473215,1,no,none,neither
AT2G18660,-0.225026914653916,,no,none,-1.16258016570462,1,no,none,neither
AT2G18670,0.0176928739025626,0.999808032263671,no,none,0.015760675191123,1,no,none,neither
AT2G18680,0.293882368245514,,no,none,0.0894258413676789,1,no,none,neither
AT2G18690,0.180063691323852,0.999808032263671,no,none,0.286396523115966,1,no,none,neither
AT2G18700,0.117384158205889,0.999808032263671,no,none,0.326493105309751,1,no,none,neither
AT2G18710,0.0200251074807126,0.999808032263671,no,none,0.0308567052954398,1,no,none,neither
AT2G18730,-0.0228154726619108,0.999808032263671,no,none,0.06825741551892,1,no,none,neither
AT2G18735,0.112882711169947,0.999808032263671,no,none,0.0557055162328259,1,no,none,neither
AT2G18740,0.0115830822252318,0.999808032263671,no,none,0.0606772239265537,1,no,none,neither
AT2G18750,-0.0737802119974718,0.999808032263671,no,none,0.0752356735684533,1,no,none,neither
AT2G18760,0.032252181807247,0.999808032263671,no,none,0.0708798231916558,1,no,none,neither
AT2G18770,-0.0114497937597386,0.999808032263671,no,none,-0.0767613229767698,1,no,none,neither
AT2G18780,-0.911360827811731,,no,none,-0.352921713347213,1,no,none,neither
AT2G18790,0.077498549395069,0.999808032263671,no,none,0.0336772794706267,1,no,none,neither
AT2G18800,-0.534090390819039,,no,none,-0.521434605597086,1,no,none,neither
AT2G18840,0.124836299347574,0.999808032263671,no,none,0.0850033295958374,1,no,none,neither
AT2G18850,-0.145422499186386,0.999808032263671,no,none,-0.234357749450849,1,no,none,neither
AT2G18860,-0.143425433286474,0.999808032263671,no,none,0.0366760233918906,1,no,none,neither
AT2G18876,0.0997440072511114,0.999808032263671,no,none,-0.0880555838092024,1,no,none,neither
AT2G18890,0.183264902316184,0.999808032263671,no,none,0.175167889255786,1,no,none,neither
AT2G18900,-0.20614992637985,0.999808032263671,no,none,0.0767471382408658,1,no,none,neither
AT2G18910,0.00387972691895143,0.999808032263671,no,none,-0.145468695516811,1,no,none,neither
AT2G18915,-0.0369821860805878,0.999808032263671,no,none,-0.0307752922960915,1,no,none,neither
AT2G18938,1.82604539120581,,no,none,1.78559331858235,1,no,none,neither
AT2G18940,-0.00656758742925439,0.999808032263671,no,none,-0.221549639449376,1,no,none,neither
AT2G18950,-0.0837254339118025,0.999808032263671,no,none,-0.0674626955250316,1,no,none,neither
AT2G18960,-0.0538315064549365,0.999808032263671,no,none,-0.0318948434972986,1,no,none,neither
AT2G18969,-0.0605724210995927,0.999808032263671,no,none,-0.195108164326388,1,no,none,neither
AT2G18970,-0.355871463826372,,no,none,0.353468052588719,1,no,none,neither
AT2G18980,-0.901581494725965,0.889042108132325,no,none,-0.18755991090842,1,no,none,neither
AT2G18990,-0.214581042683614,0.999808032263671,no,none,-0.0561687956532794,1,no,none,neither
AT2G19060,-0.319713008226335,,no,none,-0.133237402836248,1,no,none,neither
AT2G19080,0.144402305079702,0.999808032263671,no,none,0.0668306800849137,1,no,none,neither
AT2G19090,-0.668753630958173,0.47622274175082,no,none,-0.180461902839789,1,no,none,neither
AT2G19110,-0.371326585770472,0.999808032263671,no,none,-0.23435888673759,1,no,none,neither
AT2G19120,-0.0840595144653784,0.999808032263671,no,none,0.0625586685950941,1,no,none,neither
AT2G19130,0.0595448260856575,0.999808032263671,no,none,0.133444011513598,1,no,none,neither
AT2G19150,-0.785683660401542,,no,none,-0.844648359571944,1,no,none,neither
AT2G19160,0.127697151272802,0.999808032263671,no,none,0.120087889889986,1,no,none,neither
AT2G19170,-0.246407118972509,0.999808032263671,no,none,-0.12483667740521,1,no,none,neither
AT2G19180,0.0865151624303136,0.999808032263671,no,none,0.250985803807682,1,no,none,neither
AT2G19190,-0.356785716102565,,no,none,-0.342685869892671,1,no,none,neither
AT2G19240,-0.398472871963024,,no,none,-0.107688005026875,1,no,none,neither
AT2G19260,-0.158798268809951,0.999808032263671,no,none,-0.010549667975697,1,no,none,neither
AT2G19270,0.0654683665189902,0.999808032263671,no,none,0.00291925977503302,1,no,none,neither
AT2G19280,0.230527833446287,0.999808032263671,no,none,0.146669760639393,1,no,none,neither
AT2G19310,-0.106251352687822,0.999808032263671,no,none,-0.257425057318521,1,no,none,neither
AT2G19340,0.207919292390262,0.999808032263671,no,none,0.126524966415947,1,no,none,neither
AT2G19350,0.177398616305333,0.999808032263671,no,none,0.207298711021276,1,no,none,neither
AT2G19380,-1.01968517253004,,no,none,-0.456332829380374,1,no,none,neither
AT2G19385,-0.107001450845604,0.999808032263671,no,none,0.063212285324519,1,no,none,neither
AT2G19390,0.00136025381192253,0.999808032263671,no,none,0.076422891989642,1,no,none,neither
AT2G19400,0.100416084153916,,no,none,-0.443688523773253,1,no,none,neither
AT2G19410,0.504308704999805,,no,none,-0.38241163043401,1,no,none,neither
AT2G19430,0.121616577964216,0.999808032263671,no,none,-0.125579642988227,1,no,none,neither
AT2G19440,0.47992240260711,,no,none,0.309957438674851,1,no,none,neither
AT2G19450,0.0982989609034379,0.999808032263671,no,none,0.296524130542206,1,no,none,neither
AT2G19460,-0.0754226925395744,0.999808032263671,no,none,-0.0159383850268239,1,no,none,neither
AT2G19470,0.0229225218850682,0.999808032263671,no,none,0.083295299103217,1,no,none,neither
AT2G19480,0.0698337965358597,0.999808032263671,no,none,0.00288862931651483,1,no,none,neither
AT2G19490,-0.0922235231295737,,no,none,0.0204744933919504,1,no,none,neither
AT2G19520,-0.123846929655399,0.999808032263671,no,none,-0.210256212624162,1,no,none,neither
AT2G19530,-0.599007684790823,,no,none,0.210413913678976,1,no,none,neither
AT2G19540,-0.140662636916811,0.999808032263671,no,none,0.0751716509480549,1,no,none,neither
AT2G19550,0.210205411645927,,no,none,0.256461725849572,1,no,none,neither
AT2G19560,0.146782363608984,0.999808032263671,no,none,0.0450520503691286,1,no,none,neither
AT2G19570,-0.0619493753925418,0.999808032263671,no,none,-0.137029984011426,1,no,none,neither
AT2G19572,-0.213384304423869,0.999808032263671,no,none,-0.279415390546554,1,no,none,neither
AT2G19580,-0.140253464199797,0.999808032263671,no,none,-0.0804267216740443,1,no,none,neither
AT2G19582,-0.988281585564163,,no,none,-0.482545073294956,1,no,none,neither
AT2G19590,-0.17535776753258,0.999808032263671,no,none,-0.548172081536354,1,no,none,neither
AT2G19600,0.10222853025904,0.999808032263671,no,none,-0.0588228873611654,1,no,none,neither
AT2G19610,0.292253314784789,,no,none,0.353506169362066,1,no,none,neither
AT2G19620,0.0695485974975028,0.999808032263671,no,none,-0.0561455774162828,1,no,none,neither
AT2G19640,0.40103520265738,0.999808032263671,no,none,0.0398836421344506,1,no,none,neither
AT2G19650,-0.0505347401722324,0.999808032263671,no,none,-0.362183978251379,1,no,none,neither
AT2G19660,0.144999477563078,0.999808032263671,no,none,0.0729263663855842,1,no,none,neither
AT2G19670,-0.0101232043563563,,no,none,-0.0794198870643345,1,no,none,neither
AT2G19680,-0.105892223954886,0.999808032263671,no,none,0.00710438023021208,1,no,none,neither
AT2G19690,-0.0312499284241724,,no,none,0.00191921881224465,1,no,none,neither
AT2G19710,0.131221484768737,0.999808032263671,no,none,0.095415970523881,1,no,none,neither
AT2G19720,0.0690935791982339,,no,none,-0.2403463559444,1,no,none,neither
AT2G19730,-0.0599557550921043,0.999808032263671,no,none,-0.123245048538911,1,no,none,neither
AT2G19740,0.046832771412111,0.999808032263671,no,none,-0.0306681357560847,1,no,none,neither
AT2G19750,-0.185670368703712,0.999808032263671,no,none,-0.0162830818360287,1,no,none,neither
AT2G19760,-0.0656795893005931,0.999808032263671,no,none,-0.151968685169037,1,no,none,neither
AT2G19780,-0.2013433892558,0.999808032263671,no,none,-0.0979668868202236,1,no,none,neither
AT2G19790,0.0059796705567967,0.999808032263671,no,none,-0.079148713474118,1,no,none,neither
AT2G19800,0.276957682380059,0.999808032263671,no,none,0.193334282085797,1,no,none,neither
AT2G19810,0.295127619633145,0.999808032263671,no,none,0.38424145198289,1,no,none,neither
AT2G19830,0.0953682409247523,0.999808032263671,no,none,0.0702300092287184,1,no,none,neither
AT2G19860,0.271733012775493,0.999808032263671,no,none,-0.0172684856441563,1,no,none,neither
AT2G19870,0.00458217213524005,0.999808032263671,no,none,0.182611754548967,1,no,none,neither
AT2G19880,0.162992214197484,0.999808032263671,no,none,0.0377133886117015,1,no,none,neither
AT2G19890,-0.116436252437063,,no,none,0.23372616092517,1,no,none,neither
AT2G19900,0.0859531901561328,,no,none,0.22215630580744,1,no,none,neither
AT2G19910,-0.214581813539012,0.999808032263671,no,none,0.139779293132814,1,no,none,neither
AT2G19920,-0.21683893525036,,no,none,-0.233416692860095,1,no,none,neither
AT2G19930,-0.247191742926939,0.999808032263671,no,none,0.0601605138470056,1,no,none,neither
AT2G19940,-0.0930064528656941,0.999808032263671,no,none,-0.158227462998712,1,no,none,neither
AT2G19950,0.0962080701927237,0.999808032263671,no,none,0.0164898986102909,1,no,none,neither
AT2G19960,0.644605182524485,,no,none,0.00218388346407505,1,no,none,neither
AT2G19970,-0.00186452449006844,0.999808032263671,no,none,-0.0409491684805351,1,no,none,neither
AT2G19990,0.0534050490293833,,no,none,-0.353683722361652,1,no,none,neither
AT2G20000,0.0712522294898484,0.999808032263671,no,none,0.0796662818984772,1,no,none,neither
AT2G20010,-0.0783944383144907,0.999808032263671,no,none,0.037943547244191,1,no,none,neither
AT2G20020,-0.0369237645633166,0.999808032263671,no,none,-0.0311642096403204,1,no,none,neither
AT2G20030,-0.400858877194606,,no,none,-0.200192514319493,1,no,none,neither
AT2G20050,-0.000893205189429871,0.999808032263671,no,none,0.0270106421397321,1,no,none,neither
AT2G20060,-0.0913186499980295,0.999808032263671,no,none,0.0811760753508562,1,no,none,neither
AT2G20080,-0.370744145872907,0.999808032263671,no,none,-0.0333045384220302,1,no,none,neither
AT2G20100,-0.0937462169949365,0.999808032263671,no,none,0.0109501927454303,1,no,none,neither
AT2G20110,-0.374616818582261,,no,none,-0.215459510258066,1,no,none,neither
AT2G20120,0.0870104085745833,0.999808032263671,no,none,0.110583533157889,1,no,none,neither
AT2G20130,-0.0721704750341844,0.999808032263671,no,none,-0.149177093952033,1,no,none,neither
AT2G20140,0.0787234478088888,0.999808032263671,no,none,-0.0416453162703668,1,no,none,neither
AT2G20142,0.121361966233601,0.999808032263671,no,none,0.196293957974758,1,no,none,neither
AT2G20150,-0.384313582268509,,no,none,0.0683221836411437,1,no,none,neither
AT2G20180,-0.00673270794002845,0.999808032263671,no,none,-0.000749020359700449,1,no,none,neither
AT2G20190,0.028234303621985,0.999808032263671,no,none,-0.0183965348859651,1,no,none,neither
AT2G20210,0.17766114766572,0.999808032263671,no,none,-0.0479040617972326,1,no,none,neither
AT2G20230,0.0134322665553671,0.999808032263671,no,none,0.0449242600613057,1,no,none,neither
AT2G20240,-0.171975271368705,0.999808032263671,no,none,-0.242568382075232,1,no,none,neither
AT2G20250,0.294180505670976,0.999808032263671,no,none,0.158154622449147,1,no,none,neither
AT2G20260,0.149627623472466,0.999808032263671,no,none,-0.0405283077827652,1,no,none,neither
AT2G20270,-0.00938206314781,0.999808032263671,no,none,0.0374331499469272,1,no,none,neither
AT2G20280,-0.0511373854885498,0.999808032263671,no,none,-0.0535163685940331,1,no,none,neither
AT2G20290,-0.135240867683031,0.999808032263671,no,none,-0.241206649257434,1,no,none,neither
AT2G20300,-0.024384725126702,0.999808032263671,no,none,0.0485627633838177,1,no,none,neither
AT2G20310,0.0179967810253529,0.999808032263671,no,none,0.043053853573917,1,no,none,neither
AT2G20320,-0.0539709644893392,0.999808032263671,no,none,-0.0275586614305014,1,no,none,neither
AT2G20330,0.0847043721674567,0.999808032263671,no,none,0.0374172300914005,1,no,none,neither
AT2G20340,-0.127309306655138,0.999808032263671,no,none,-0.0762994730780334,1,no,none,neither
AT2G20360,-0.0216337313614631,0.999808032263671,no,none,-0.0413834623863481,1,no,none,neither
AT2G20362,0.50730346593099,,no,none,0.132134272045496,1,no,none,neither
AT2G20370,0.139292958066067,0.999808032263671,no,none,0.0543208627551804,1,no,none,neither
AT2G20390,0.210180206024455,0.999808032263671,no,none,0.247946426284737,1,no,none,neither
AT2G20400,-0.400222860634841,0.999808032263671,no,none,-0.218396326547589,1,no,none,neither
AT2G20410,-0.346491717436336,0.999808032263671,no,none,-0.0310082633038197,1,no,none,neither
AT2G20420,-0.0489157599887734,0.999808032263671,no,none,-0.0800134952130038,1,no,none,neither
AT2G20440,0.0739973298316233,0.999808032263671,no,none,-0.0652251450917436,1,no,none,neither
AT2G20450,-0.163388880559961,0.999808032263671,no,none,-0.114923295003269,1,no,none,neither
AT2G20470,-1.22369608368749,,no,none,-0.161800229307279,1,no,none,neither
AT2G20480,0.549960340452268,,no,none,-0.0690486812815061,1,no,none,neither
AT2G20490,0.0349097438375185,0.999808032263671,no,none,0.0698692028335343,1,no,none,neither
AT2G20495,-0.338914462484615,0.999808032263671,no,none,-0.140689894539845,1,no,none,neither
AT2G20500,-0.565088179541071,0.999808032263671,no,none,-0.390079276217004,1,no,none,neither
AT2G20515,-0.413893229611217,,no,none,-0.358070279625817,1,no,none,neither
AT2G20520,0.0408899437731113,,no,none,0.250115083219064,1,no,none,neither
AT2G20530,-0.116787754283116,0.999808032263671,no,none,0.013613675853834,1,no,none,neither
AT2G20540,0.293937234524851,,no,none,0.0123007855307021,1,no,none,neither
AT2G20550,-0.462897194404958,0.999808032263671,no,none,-0.243224902626815,1,no,none,neither
AT2G20560,-0.0522945891862183,0.999808032263671,no,none,-0.180175722910286,1,no,none,neither
AT2G20562,-0.453994887496058,,no,none,-1.20804904850212,1,no,none,neither
AT2G20570,0.103633345598196,0.999808032263671,no,none,-0.142017777329873,1,no,none,neither
AT2G20580,-0.0373551683111705,0.999808032263671,no,none,-0.0404118171111662,1,no,none,neither
AT2G20585,0.0598062447644564,0.999808032263671,no,none,-0.244727886952549,1,no,none,neither
AT2G20590,-0.137430112221918,,no,none,-0.772218740152304,1,no,none,neither
AT2G20610,-0.375254143251695,0.999808032263671,no,none,-0.31345060835414,1,no,none,neither
AT2G20630,0.0300175142097371,0.999808032263671,no,none,-0.078626488442273,1,no,none,neither
AT2G20635,-0.526024875613944,0.999808032263671,no,none,-0.57493622338743,1,no,none,neither
AT2G20650,-0.38845136110696,0.999808032263671,no,none,-0.201009388906694,1,no,none,neither
AT2G20670,0.1928106465549,0.999808032263671,no,none,0.302290297707682,1,no,none,neither
AT2G20680,0.1811488965693,0.999808032263671,no,none,-0.0064164132747625,1,no,none,neither
AT2G20690,0.129807808649385,0.999808032263671,no,none,-0.056872319431345,1,no,none,neither
AT2G20700,0.0912936104449391,,no,none,-0.636418853808641,1,no,none,neither
AT2G20710,-0.667329619823778,,no,none,-0.864247352965359,1,no,none,neither
AT2G20720,-0.473197473868041,,no,none,-0.51946988880824,1,no,none,neither
AT2G20725,0.122144783117228,0.999808032263671,no,none,0.0626013830699707,1,no,none,neither
AT2G20740,0.0842239999569596,0.999808032263671,no,none,0.0999661158385855,1,no,none,neither
AT2G20750,0.241083110574046,0.999808032263671,no,none,0.0142371623378562,1,no,none,neither
AT2G20760,0.030976730470651,0.999808032263671,no,none,-0.192403812262248,1,no,none,neither
AT2G20770,-0.165120896201845,0.999808032263671,no,none,-0.0857339938954003,1,no,none,neither
AT2G20780,-0.00345695912261818,0.999808032263671,no,none,0.148446705527725,1,no,none,neither
AT2G20790,0.0204885156494346,0.999808032263671,no,none,-0.0566284600930127,1,no,none,neither
AT2G20810,0.000877891189675018,0.999808032263671,no,none,0.0108480164522977,1,no,none,neither
AT2G20815,0.102121215839757,0.999808032263671,no,none,-0.027456005505851,1,no,none,neither
AT2G20820,-0.0912749033148304,0.999808032263671,no,none,-0.0794685980995904,1,no,none,neither
AT2G20825,-2.09382918758882,,no,none,0.867508909158162,1,no,none,neither
AT2G20830,0.0896987498366289,0.999808032263671,no,none,0.136030667212209,1,no,none,neither
AT2G20835,0.788617439866216,,no,none,-0.0902230876827111,1,no,none,neither
AT2G20840,0.0536680239304761,0.999808032263671,no,none,0.0425868542629277,1,no,none,neither
AT2G20850,-0.0710112117667507,0.999808032263671,no,none,-0.0491763801159646,1,no,none,neither
AT2G20860,0.0233047633970901,0.999808032263671,no,none,0.0760891432567623,1,no,none,neither
AT2G20875,0.258371955687214,,no,none,0.265576901059525,1,no,none,neither
AT2G20880,-0.111951846235476,0.999808032263671,no,none,-0.0578578607147618,1,no,none,neither
AT2G20890,0.0419243143686648,0.999808032263671,no,none,-0.0839424664545226,1,no,none,neither
AT2G20900,-0.12446856273327,0.999808032263671,no,none,-0.000887389800243722,1,no,none,neither
AT2G20920,0.1955593562183,0.999808032263671,no,none,-0.0487510372223247,1,no,none,neither
AT2G20930,-0.035877699366465,0.999808032263671,no,none,-0.191368067793813,1,no,none,neither
AT2G20940,-0.123451944320484,0.999808032263671,no,none,-0.019189497265329,1,no,none,neither
AT2G20950,0.0446869214493151,0.999808032263671,no,none,-0.0588912705552059,1,no,none,neither
AT2G20960,0.0304839606487031,0.999808032263671,no,none,0.00701040341104303,1,no,none,neither
AT2G20970,0.213312186863318,,no,none,-0.472265540480401,1,no,none,neither
AT2G20980,-0.48096644733511,,no,none,-0.194456441183656,1,no,none,neither
AT2G20990,0.0230887660711547,0.999808032263671,no,none,0.000650829467440472,1,no,none,neither
AT2G21045,-0.200414078783646,0.999808032263671,no,none,-0.341890528968908,1,no,none,neither
AT2G21050,-0.186913143253051,0.999808032263671,no,none,-0.355389438470729,1,no,none,neither
AT2G21060,0.352391974026715,0.999808032263671,no,none,-0.196234454337775,1,no,none,neither
AT2G21070,-0.254795452626375,0.999808032263671,no,none,-0.0826382345240968,1,no,none,neither
AT2G21080,0.00708123832154819,0.999808032263671,no,none,0.127303886045134,1,no,none,neither
AT2G21090,0.140825326901201,0.999808032263671,no,none,-0.00948110628439937,1,no,none,neither
AT2G21100,0.497980502341073,,no,none,0.237345555198277,1,no,none,neither
AT2G21110,0.374183060348146,,no,none,0.519413391883016,1,no,none,neither
AT2G21120,0.0880300241016229,0.999808032263671,no,none,0.0846438962463295,1,no,none,neither
AT2G21130,0.00151816982362642,0.999808032263671,no,none,0.0792811895643115,1,no,none,neither
AT2G21140,-0.0132227203728416,0.999808032263671,no,none,-0.191131058359794,1,no,none,neither
AT2G21150,-0.21339836041477,0.999808032263671,no,none,-0.13390779556517,1,no,none,neither
AT2G21160,-0.00649516775577296,0.999808032263671,no,none,-0.138812679686768,1,no,none,neither
AT2G21170,-0.0279642009260818,0.999808032263671,no,none,-0.0607759607418113,1,no,none,neither
AT2G21180,0.152885717386503,0.999808032263671,no,none,-0.020420358740343,1,no,none,neither
AT2G21185,0.0227879431813436,0.999808032263671,no,none,-0.182026550295724,1,no,none,neither
AT2G21187,-0.32093174726748,0.999808032263671,no,none,-0.602588868849617,1,no,none,neither
AT2G21188,0.419785134218902,,no,none,0.772464928618805,1,no,none,neither
