,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
AT1G49170,58.19147206,-0.00185783,0.080848005,-0.02297929,0.981666793,0.991328028,no
AT2G33775,5.198223752,-0.004032898,0.175724809,-0.022950079,0.981690094,0.991328028,no
AT5G40640,148.2513857,0.001475948,0.064338192,0.022940458,0.981697768,0.991328028,no
AT4G18030,2109.204421,-0.000779907,0.034168982,-0.022824999,0.981789867,0.991378562,no
AT4G23780,2.665026389,-0.0058859,0.259057071,-0.022720477,0.981873242,0.991420283,no
AT1G22770,611.4065274,-0.003660596,0.1624547,-0.022533028,0.982022767,0.991528791,no
AT1G06390,723.7934002,0.001191872,0.053123569,0.022435841,0.98210029,0.991564594,no
AT1G80165,1.185246104,0.007790852,0.349220996,0.022309231,0.982201286,0.991624091,no
AT1G76270,199.681103,-0.001161824,0.052238759,-0.022240646,0.982255995,0.991636855,no
AT3G41761,1.372116852,0.007501138,0.338757299,0.022143102,0.982333804,0.991672938,no
AT3G08880,64.16229792,-0.001713106,0.078894135,-0.021713988,0.982676106,0.991904788,no
AT3G54990,255.187965,-0.00347897,0.160984187,-0.021610631,0.982758553,0.991904788,no
AT4G19865,32.00280818,0.002363777,0.109477507,0.021591441,0.982773861,0.991904788,no
AT5G13930,10693.52319,-0.003221758,0.148438049,-0.021704398,0.982683756,0.991904788,no
AT5G18630,374.85795,0.003654747,0.168483608,0.021692005,0.982693641,0.991904788,no
AT4G14930,253.2285665,-0.000854005,0.039656831,-0.021534884,0.982818977,0.991907854,no
AT5G41680,12.97719549,-0.002700035,0.125713563,-0.021477675,0.982864612,0.991911444,no
AT3G01620,4.036373876,0.005930992,0.277826566,0.021347821,0.982968197,0.991973513,no
AT1G16025,6.533448751,0.004510189,0.212631111,0.021211329,0.983077077,0.992017228,no
AT3G56705,1.841196803,0.006060089,0.286015011,0.021188009,0.98309568,0.992017228,no
AT2G27190,450.9824445,-0.00094514,0.045135619,-0.020940004,0.983293515,0.99210672,no
AT5G41880,163.5652949,-0.001910996,0.091354128,-0.020918553,0.983310626,0.99210672,no
AT5G48550,1.309288213,0.006960929,0.332292527,0.020948197,0.98328698,0.99210672,no
AT5G52030,153.0670142,0.001287834,0.062151954,0.020720736,0.983468427,0.992223464,no
AT5G49190,23.7750544,-0.00188812,0.091853319,-0.020555814,0.983599989,0.992313726,no
AT2G29470,1.404928646,0.006554054,0.32354688,0.020256892,0.983838444,0.992321349,no
AT2G31420,1.49676881,0.006362986,0.313006983,0.020328576,0.98378126,0.992321349,no
AT3G46614,2.85022875,0.005158578,0.254434642,0.020274669,0.983824263,0.992321349,no
AT4G23640,662.5065172,0.000714062,0.035297666,0.020229722,0.983860118,0.992321349,no
AT5G55507,2.241662108,0.005251331,0.259435018,0.020241413,0.983850792,0.992321349,no
AT5G56880,1.34174369,0.006730321,0.331383913,0.02030974,0.983796286,0.992321349,no
AT2G17150,222.5370261,-0.000994447,0.049724895,-0.019998974,0.984044191,0.992400264,no
AT3G21290,309.3997162,0.00068977,0.034373027,0.020067175,0.983989786,0.992400264,no
AT4G14390,16.63105487,0.002548486,0.12793255,0.019920544,0.984106756,0.992400264,no
AT5G36150,12.01411243,0.00530261,0.265830048,0.019947371,0.984085356,0.992400264,no
AT5G46150,245.9195378,0.001170904,0.058941994,0.019865363,0.984150776,0.9924022,no
AT1G08115,1.713885509,0.00591405,0.298764209,0.019795042,0.984206873,0.992416315,no
AT4G14605,237.3058585,0.001307272,0.066477206,0.019664961,0.984310642,0.992478497,no
AT3G20898,39.96227762,-0.002254182,0.116614167,-0.019330258,0.984577646,0.992705254,no
AT3G46950,67.39588634,0.001497213,0.078458392,0.019082889,0.984774981,0.992735009,no
AT4G09130,3.400184012,0.004300606,0.224158312,0.019185575,0.984693065,0.992735009,no
AT4G14760,727.5855925,0.001371638,0.071463766,0.01919348,0.984686759,0.992735009,no
AT5G41471,4.291762822,-0.003671146,0.192386899,-0.019082102,0.98477561,0.992735009,no
AT3G46660,7.021799119,0.007528427,0.396493552,0.018987513,0.984851066,0.99276862,no
AT2G31550,2.060095412,0.005151779,0.274673785,0.01875599,0.985035763,0.992906874,no
AT4G39070,143.8539119,0.002612211,0.13961585,0.018709991,0.985072458,0.992906874,no
AT1G07017,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT1G07050,195.5372645,0.002741238,0.153217665,0.017891132,0.985725703,0.993086291,no
AT1G10586,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT1G12830,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT1G23410,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT1G65270,763.1060432,-0.000487103,0.029590532,-0.016461461,0.986866247,0.993086291,no
AT1G74055,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT2G05400,1.123226145,0.006219321,0.355858305,0.01747696,0.986056113,0.993086291,no
AT2G24210,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT2G25482,1.029435197,0.005918099,0.370752974,0.015962377,0.987264407,0.993086291,no
AT3G01845,1.09262393,0.00633886,0.360971303,0.017560565,0.985989416,0.993086291,no
AT3G02790,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT3G03135,9.417737349,0.002559366,0.157672341,0.016232181,0.987049162,0.993086291,no
AT3G09875,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT3G10620,320.1080058,0.000580916,0.031828784,0.018251267,0.985438404,0.993086291,no
AT3G19340,554.9768651,0.000800836,0.046828936,0.017101316,0.986355789,0.993086291,no
AT3G22670,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT3G49740,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT3G53790,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT3G55150,93.40455614,-0.001707341,0.101696882,-0.016788532,0.986605319,0.993086291,no
AT3G57700,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT4G02720,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT4G06665,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT4G07120,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT4G07405,3.770644082,-0.005315458,0.29405173,-0.018076608,0.985577739,0.993086291,no
AT4G08775,1.941173778,0.004947317,0.284379762,0.017396868,0.986120008,0.993086291,no
AT4G09815,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT4G09975,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT4G13790,1.060139133,0.00578007,0.365933151,0.015795425,0.987397598,0.993086291,no
AT4G16730,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT4G22330,576.3311095,-0.000650455,0.040501391,-0.016060057,0.987186479,0.993086291,no
AT4G25270,97.84415014,-0.00104695,0.059004993,-0.01774342,0.985843542,0.993086291,no
AT4G26542,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT4G33560,70.68433795,-0.002643553,0.15321417,-0.01725397,0.986234007,0.993086291,no
AT5G01095,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT5G03310,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT5G04085,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT5G05540,246.977124,-0.000905816,0.050489172,-0.017940806,0.985686076,0.993086291,no
AT5G06080,4.674991656,0.004306811,0.247260078,0.017418142,0.986103036,0.993086291,no
AT5G09750,3.768703669,-0.00379995,0.208493695,-0.018225731,0.985458776,0.993086291,no
AT5G10530,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT5G16040,303.4089329,0.000915729,0.057681555,0.015875602,0.987333635,0.993086291,no
AT5G25160,58.88991579,-0.001039558,0.060838517,-0.017087162,0.98636708,0.993086291,no
AT5G38747,6.143226643,0.003352014,0.192032427,0.01745546,0.986073265,0.993086291,no
AT5G41025,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT5G45330,152.0842535,0.00097206,0.05366788,0.01811251,0.985549098,0.993086291,no
AT5G45890,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT5G57460,736.6806511,-0.000520075,0.030805611,-0.016882491,0.986530361,0.993086291,no
AT5G58540,207.086429,0.001160113,0.069259899,0.016750141,0.986635946,0.993086291,no
AT5G59300,218.037591,0.000647672,0.036012328,0.017984744,0.985651024,0.993086291,no
AT5G59600,0.998302217,0.00594058,0.376136631,0.015793675,0.987398994,0.993086291,no
AT1G26170,414.4961187,-0.000531479,0.033786361,-0.015730581,0.98744933,0.993094546,no
ATMG00590,1.091633484,0.00562356,0.361998317,0.01553477,0.987605546,0.99320928,no
AT3G17740,303.7188425,-0.000490993,0.032046471,-0.015321271,0.987775872,0.993338195,no
AT1G04147,2.941402239,0.003848488,0.255004836,0.015091824,0.987958924,0.993378916,no
AT3G09470,336.3754731,-0.000656959,0.043706832,-0.015031026,0.988007428,0.993378916,no
AT4G00210,4.194581952,-0.00289509,0.193605062,-0.014953587,0.988069209,0.993378916,no
AT4G37980,671.6213152,-0.001054473,0.069840097,-0.015098393,0.987953683,0.993378916,no
AT5G38050,51.63375891,0.000970212,0.064690899,0.014997656,0.988034051,0.993378916,no
AT5G60790,2489.177849,-0.001002583,0.06621372,-0.015141627,0.987919191,0.993378916,no
AT4G26550,132.8866592,-0.000851941,0.057369263,-0.014850122,0.988151752,0.993419535,no
AT3G22210,464.0303466,0.001032362,0.071500077,0.014438617,0.988480051,0.993658252,no
AT3G50850,21.04997449,0.001249152,0.086628613,0.014419624,0.988495204,0.993658252,no
AT4G15450,123.8005861,0.001383655,0.096481487,0.014341146,0.988557813,0.993658252,no
AT5G58840,10.99512379,0.001974987,0.137334516,0.014380848,0.988526139,0.993658252,no
AT3G12860,225.5357149,0.001338568,0.094305723,0.014193918,0.988675272,0.993733944,no
AT2G37000,7.155841311,-0.002311397,0.165739259,-0.013945983,0.988873076,0.993848008,no
AT5G56760,790.1895438,0.000470457,0.033627829,0.013990109,0.988837873,0.993848008,no
AT1G24530,281.8513364,-0.001641295,0.120480849,-0.013622869,0.989130859,0.993979954,no
AT1G79080,286.1079744,0.000705444,0.051575534,0.013677879,0.989086972,0.993979954,no
AT3G46700,206.2749967,-0.001301425,0.095349687,-0.01364897,0.989110036,0.993979954,no
AT1G73750,89.22956552,-0.001113651,0.082114054,-0.013562251,0.989179221,0.993986179,no
AT5G20570,603.922573,-0.000393431,0.029181661,-0.013482144,0.989243131,0.994008028,no
AT2G32885,1.21912122,0.00454829,0.343570601,0.013238297,0.989437676,0.994118759,no
AT5G02270,1333.513064,-0.001775691,0.133860047,-0.013265279,0.989416149,0.994118759,no
AT1G71840,667.421737,0.000818357,0.062505319,0.013092601,0.989553914,0.994153662,no
AT5G51970,1824.261375,-0.001177104,0.089930533,-0.013089032,0.989556761,0.994153662,no
AT4G00520,163.2610088,-0.000926819,0.074145321,-0.012500039,0.990026672,0.994583368,no
AT3G56510,256.9477022,-0.000482246,0.038896853,-0.012398077,0.99010802,0.994622703,no
AT1G16360,7.53217095,0.001998416,0.161995598,0.012336236,0.990157357,0.99462988,no
AT5G58450,583.9593942,-0.000317058,0.02615242,-0.012123474,0.990327104,0.994758004,no
AT4G37970,24.74195223,-0.001733403,0.145097656,-0.011946459,0.990468332,0.994857471,no
AT1G80550,189.0260438,-0.00061797,0.052578419,-0.011753293,0.990622445,0.99492748,no
AT5G53150,407.7412517,0.000481419,0.04081637,0.011794758,0.990589363,0.99492748,no
AT1G08630,84.49714066,0.004006146,0.344042319,0.011644342,0.990709369,0.994956581,no
AT1G53760,199.6534402,-0.000577872,0.050458331,-0.011452462,0.990862457,0.994956581,no
AT5G06730,17.77599971,0.001550287,0.134923113,0.011490153,0.990832386,0.994956581,no
AT5G40470,104.7152729,-0.000599189,0.052121182,-0.011496069,0.990827666,0.994956581,no
AT5G60220,4.330583142,0.002305239,0.20023127,0.01151288,0.990814254,0.994956581,no
AT5G51710,171.7518214,0.000700839,0.061491069,0.011397408,0.990906381,0.994958304,no
AT1G29990,428.4483139,-0.000333668,0.029845493,-0.011179838,0.991079966,0.995047831,no
AT2G24100,183.7502322,-0.000772394,0.068948558,-0.011202473,0.991061907,0.995047831,no
AT1G04445,2.580733273,-0.002997528,0.271134348,-0.011055508,0.99117916,0.995080857,no
AT2G32880,131.2936949,-0.001932114,0.175366388,-0.011017585,0.991209417,0.995080857,no
AT3G02220,648.0782276,0.000420854,0.038329543,0.010979882,0.991239498,0.995080857,no
AT5G18950,101.550335,-0.000536309,0.049149534,-0.010911791,0.991293823,0.995093016,no
AT1G54260,109.2109775,0.001031191,0.098466538,0.010472503,0.991644304,0.995361157,no
AT1G66200,12930.33825,-0.000882335,0.084263498,-0.010471142,0.99164539,0.995361157,no
AT2G07475,15.94845782,0.005018261,0.48505999,0.010345649,0.991745513,0.99541927,no
AT1G01960,1672.683372,0.000395468,0.038463075,0.010281762,0.991796485,0.995428047,no
AT1G73820,118.8181057,0.000541625,0.053210251,0.010178964,0.991878502,0.99546798,no
AT3G26810,772.1874542,-0.000288871,0.02862925,-0.010090062,0.991949432,0.995496784,no
AT3G09220,896.7285817,0.001127081,0.114010522,0.009885763,0.992112431,0.995533217,no
AT3G26330,124.1287037,-0.000846061,0.085056653,-0.009947033,0.992063546,0.995533217,no
AT5G67530,334.6187374,-0.000309119,0.031174901,-0.009915632,0.9920886,0.995533217,no
AT1G29770,12.51565812,0.001204487,0.123120034,0.009783027,0.992194398,0.995573088,no
AT3G63460,2449.383509,-0.000357869,0.037132397,-0.009637651,0.992310386,0.995612586,no
AT5G47240,98.75940737,0.001780236,0.184905475,0.009627816,0.992318233,0.995612586,no
AT4G16520,641.985457,0.001003149,0.104847763,0.009567674,0.992366217,0.995618354,no
AT1G48110,700.4693108,-0.000587621,0.061796636,-0.009508955,0.992413066,0.995622981,no
AT1G28570,138.8556611,-0.001278668,0.135431988,-0.009441401,0.992466964,0.995634681,no
AT4G06634,203.268811,0.000315982,0.034273789,0.00921935,0.992644127,0.995770033,no
AT1G72340,362.4064512,-0.000406559,0.044760991,-0.009082889,0.992753003,0.995815749,no
AT2G37510,54.59988473,0.000736509,0.081325255,0.009056337,0.992774187,0.995815749,no
AT2G31440,256.4421301,-0.000310585,0.034700506,-0.00895046,0.992858661,0.995858107,no
AT5G64360,213.2128224,0.000567735,0.064893896,0.008748668,0.993019662,0.995977215,no
AT1G22800,206.0822722,-0.000492622,0.056741368,-0.008681883,0.993072947,0.995988282,no
AT2G26515,6.383016027,-0.001446796,0.169068132,-0.008557475,0.993172206,0.996045454,no
AT1G06267,2.526037671,-0.001985537,0.251556416,-0.00789301,0.993702355,0.996534741,no
AT1G09640,3742.012367,-0.000266084,0.034869885,-0.007630781,0.993911577,0.996538098,no
AT3G29140,8.185432973,0.001161754,0.152383322,0.00762389,0.993917075,0.996538098,no
AT4G09385,1.342748353,0.002631198,0.339675884,0.007746202,0.993819487,0.996538098,no
AT5G14140,85.43218544,0.000446358,0.057854154,0.007715231,0.993844198,0.996538098,no
ATCG00720,63.97631002,0.000822181,0.106900974,0.007691048,0.993863492,0.996538098,no
AT1G50710,247.7991663,-0.000322435,0.04465075,-0.007221259,0.994238319,0.996564405,no
AT1G55930,228.3563846,-0.000361341,0.048421225,-0.00746244,0.994045889,0.996564405,no
AT2G09745,2.124042724,-0.001971974,0.267140797,-0.007381776,0.994110248,0.996564405,no
AT4G12310,774.3260158,-0.000735747,0.101902654,-0.007220101,0.994239243,0.996564405,no
AT4G14965,248.6304634,-0.000304227,0.041387283,-0.007350742,0.99413501,0.996564405,no
AT4G28340,1.779933528,0.002167779,0.292459952,0.007412226,0.994085953,0.996564405,no
AT5G38710,42.06069866,0.001019892,0.139892317,0.007290551,0.994183033,0.996564405,no
AT1G51520,29.93577603,-0.000635298,0.089302916,-0.007113972,0.994323919,0.996606903,no
AT4G33800,9.230012686,0.001036291,0.151019872,0.006861948,0.994525,0.996766064,no
AT5G08460,2.839304247,0.001581613,0.240949005,0.006564098,0.994762645,0.996961857,no
AT3G29320,2930.415332,-0.000492136,0.078523296,-0.006267392,0.994999377,0.997156718,no
AT1G62085,121.2385484,0.000307236,0.051441444,0.005972535,0.995234635,0.997180518,no
AT3G16640,9276.754523,0.000170636,0.027911503,0.006113454,0.9951222,0.997180518,no
AT5G13610,195.4203319,0.000252169,0.042178269,0.005978655,0.995229752,0.997180518,no
AT5G27930,202.7163031,0.000430979,0.070790841,0.00608806,0.995142461,0.997180518,no
AT5G57050,97.65013637,-0.000745404,0.124418072,-0.005991119,0.995219807,0.997180518,no
AT1G62914,51.4391352,-0.000443288,0.077628318,-0.005710394,0.995443789,0.99734769,no
AT2G18570,142.8248424,0.000282303,0.049904477,0.005656874,0.995486491,0.997348084,no
AT3G09710,126.2863846,0.000297595,0.05313473,0.005600768,0.995531257,0.997350545,no
AT1G14330,223.4808628,0.00030654,0.056790066,0.00539777,0.995693223,0.997470416,no
AT1G18835,9.333720196,0.000804268,0.158962441,0.005059485,0.995963132,0.997586153,no
AT4G01480,512.7443479,-0.000331549,0.065773004,-0.005040812,0.995978031,0.997586153,no
AT5G18740,7.891801801,-0.000861844,0.170614285,-0.005051417,0.995969569,0.997586153,no
AT5G57140,66.32842461,0.000283592,0.055199332,0.005137607,0.995900801,0.997586153,no
AT4G13430,4501.591824,0.000302986,0.062937622,0.004814065,0.996158947,0.997724968,no
AT5G47890,775.6599647,-0.000152975,0.032503215,-0.00470647,0.996244794,0.997768558,no
AT3G49220,1435.225726,-0.00029615,0.06404573,-0.004624046,0.996310558,0.99779203,no
AT1G68990,451.7764966,0.000279095,0.063813733,0.004373583,0.996510396,0.997840706,no
AT1G80315,11.25061808,-0.002000088,0.45312581,-0.004413979,0.996478166,0.997840706,no
AT2G05205,6.530423341,0.000853229,0.196103195,0.004350917,0.996528482,0.997840706,no
AT5G20200,526.2918485,-0.000130307,0.029028989,-0.004488845,0.996418432,0.997840706,no
AT1G03840,73.64399678,-0.00038613,0.090659337,-0.004259136,0.996601711,0.997871645,no
AT3G29590,230.3629622,0.001110404,0.269749988,0.00411642,0.996715581,0.997943272,no
AT5G63820,6.263164252,-0.000674463,0.169244424,-0.003985142,0.996820325,0.998005756,no
AT3G07890,477.1277393,-0.000136928,0.0353573,-0.003872704,0.996910037,0.998053186,no
AT5G55950,23.6926766,-0.000454142,0.120400472,-0.003771932,0.996990441,0.998091293,no
AT1G54110,59.44120666,0.000258142,0.072349612,0.003567983,0.997153167,0.998147835,no
AT5G08770,88.03933705,-0.000406724,0.113084913,-0.003596621,0.997130318,0.998147835,no
AT5G23720,286.5750125,-0.000164526,0.046450803,-0.003541936,0.99717395,0.998147835,no
AT3G10880,35.04857104,-0.00047514,0.155600231,-0.003053594,0.997563589,0.99836828,no
AT3G60600,1107.999637,0.00016863,0.05384122,0.003131989,0.997501038,0.99836828,no
AT5G02525,2.090145653,0.000840666,0.267957324,0.003137314,0.99749679,0.99836828,no
ATCG00390,123.017594,-0.000259981,0.084415732,-0.003079766,0.997542706,0.99836828,no
AT1G10155,48.05495957,0.00045471,0.155287794,0.002928174,0.997663658,0.998383657,no
AT1G79350,639.0162521,-9.56E-05,0.032566024,-0.002934409,0.997658684,0.998383657,no
AT3G61370,94.91026972,-0.000158285,0.055888873,-0.002832133,0.997740288,0.998417957,no
AT4G34930,45.87992792,0.000244715,0.09891971,0.002473876,0.998026135,0.998661604,no
AT1G51780,1.339726545,0.000720493,0.330378498,0.002180811,0.998259966,0.998853185,no
AT4G36290,205.3678142,7.03E-05,0.034566608,0.002035051,0.998376265,0.998911793,no
AT5G56890,861.7665459,-9.45E-05,0.047224043,-0.002001181,0.99840329,0.998911793,no
AT5G27320,173.6674453,-0.000115018,0.059248656,-0.001941282,0.998451082,0.998917212,no
AT1G07280,851.4589936,-0.000107497,0.058573117,-0.001835269,0.998535668,0.998959441,no
AT5G47460,30.86537266,-0.000158128,0.089814065,-0.001760612,0.998595236,0.998976638,no
AT1G63940,4193.451673,5.49E-05,0.038901329,0.001410335,0.998874716,0.999213821,no
AT4G32500,2.124491899,-0.00034528,0.273615361,-0.001261916,0.998993137,0.999289876,no
