"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G53660",3.50193491947511,-0.489306276252084,0.83467939516707,-0.586220624452032,0.557727263670734,NA
"AT1G53708",1.21136843722199,-0.00454724998500541,1.19202379797032,-0.00381473087428967,0.99695629251388,NA
"AT1G53950",5.42714010821291,0.167948501131253,0.723721226180714,0.232062422733634,0.816489530524871,NA
"AT1G53970",3.07319702314028,-0.251742953686887,0.942831494406242,-0.267007365770513,0.789463489855802,NA
"AT1G53980",3.64386788624831,-0.559390510261224,0.888284948254773,-0.629742191804856,0.528863273053018,NA
"AT1G54020",6.85217122544958,-1.14689709918521,0.605042585263071,-1.8955642579878,0.0580176872530604,NA
"AT1G54095",4.85195130511451,-0.156981089486716,0.687824102533186,-0.228228538239021,0.819468576521266,NA
"AT1G54215",2.35562490538304,0.580115930572923,0.895431430348447,0.647861925448805,0.517074258644499,NA
"AT1G54280",4.28116432771053,-0.00353214252063375,0.749808742122986,-0.00471072464510475,0.996241399436621,NA
"AT1G54330",4.84890344464384,0.108950892288689,0.802548600824962,0.13575613012931,0.892014072983821,NA
"AT1G54355",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G54400",2.42747568000631,1.12029123714172,1.00251201220572,1.1174841034342,0.263787392753018,NA
"AT1G54470",1.85441036614882,0.581168200946238,0.999909878422527,0.581220581461899,0.561091798110683,NA
"AT1G54530",6.5540100855479,-0.378938285833891,0.695971064695884,-0.544474195920019,0.586115200582879,NA
"AT1G54560",2.42533959162211,-0.517992512935132,0.899435954657684,-0.575908168061032,0.564677254353368,NA
"AT1G54773",4.14529801107602,0.705211325018914,0.778777255521157,0.905536621696774,0.365181167739646,NA
"AT1G54870",10.3503250232405,2.83539971240571,0.842580863645037,3.36513661150534,NA,NA
"AT1G54890",4.41896196994112,1.10196501075478,0.860910616838516,1.27999932769034,0.200545372356837,NA
"AT1G54930",3.43218693478895,0.581385349579992,0.840358099482657,0.691830482669121,0.489043791240709,NA
"AT1G54940",4.8605888221758,-0.667079378540106,0.739983447544413,-0.901478784091408,0.367333809167063,NA
"AT1G54970",8.93456167004209,-0.633507050461764,0.708620033539373,-0.894001044957142,0.371321332061595,NA
"AT1G55207",1.28499907931208,-0.00454746306668879,1.19755181560213,-0.0037972996303315,0.996970200533576,NA
"AT1G55335",6.15274113759725,0.046998477054778,0.833878814645174,0.0563612796360302,0.955054002273369,NA
"AT1G55430",8.0810501331205,-0.307923255540772,0.598307359741118,-0.514657308701681,0.606792510662107,NA
"AT1G55440",2.06823737746639,0.718833587130439,0.981312988120388,0.73252223891105,0.463849874015566,NA
"AT1G55640",1.21393502526842,0.318033995679511,1.13708127608948,0.279693283468054,0.779712831772706,NA
"AT1G55673",2.29232673692606,-1.49177133277383,1.03586699751477,-1.44011860243916,0.149833846940118,NA
"AT1G55700",2.2876099113253,-0.615885550859482,0.964745754185255,-0.638391563982169,0.523218821039315,NA
"AT1G55755",1.14145998249529,-0.00454706413480411,1.18869379416798,-0.00382526110350126,0.996947890667872,NA
"AT1G55775",3.20921590820212,0.259566478194203,0.846136532472931,0.306766660264142,0.759020986715214,NA
"AT1G55865",5.63789285696162,-0.182769140504694,0.787549626521137,-0.232073172724423,0.816481181157153,NA
"AT1G55950",3.28264734856373,0.49519451545777,0.775446459188012,0.63859278689118,0.523087874936331,NA
