,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
AT4G36760,537.0259119,0.14679203,0.065293614,2.248183566,0.024564487,0.10745908,no
AT4G19610,658.7789338,-0.088555527,0.039391941,-2.24806206,0.024572233,0.107469882,no
AT3G46690,15.00679247,0.866590614,0.385574869,2.247528777,0.024606254,0.107595572,no
AT4G08980,842.575562,0.083461457,0.03713646,2.247426293,0.024612796,0.10760108,no
AT5G12320,259.2250235,-0.105353384,0.046879525,-2.247321925,0.024619461,0.107607119,no
AT3G01330,42.61864294,-0.246652185,0.109796845,-2.246441466,0.024675745,0.107807695,no
AT3G50470,31.48771596,0.455606096,0.202812631,2.24643847,0.024675937,0.107807695,no
AT2G26690,3352.698282,-0.146054435,0.065031319,-2.245909179,0.024709826,0.107932604,no
AT3G16860,71.72046937,0.329723157,0.14682596,2.24567343,0.024724933,0.10796572,no
AT5G08340,144.8255457,-0.1260984,0.056152908,-2.24562545,0.024728009,0.10796572,no
AT3G10150,49.69800082,-0.272188101,0.121218389,-2.245435723,0.024740174,0.107995686,no
AT1G29440,173.6707766,0.203026389,0.090424868,2.245249498,0.02475212,0.108001539,no
AT1G30730,9.788324064,0.778230089,0.346606951,2.245281249,0.024750083,0.108001539,no
AT2G27730,975.6490657,-0.095119985,0.042371992,-2.244878749,0.024775918,0.10804302,no
AT4G33300,765.7903567,0.198879573,0.088593566,2.244853475,0.024777541,0.10804302,no
AT5G15730,230.7449059,0.154890751,0.068995786,2.24493058,0.024772589,0.10804302,no
AT5G57290,2285.709654,-0.149300432,0.066516739,-2.244554308,0.024796759,0.108103678,no
AT1G60770,445.9508791,-0.095555743,0.042578477,-2.244226429,0.024817836,0.108172414,no
AT2G10940,24167.44006,-0.172185081,0.076732915,-2.243953345,0.024835403,0.108202673,no
AT4G11630,268.4648103,0.096359052,0.042941511,2.243960419,0.024834948,0.108202673,no
AT3G55740,147.9683848,0.195752171,0.087240672,2.243817777,0.024844128,0.108217537,no
AT1G12880,159.7061282,-0.145863191,0.06501407,-2.243563435,0.024860504,0.108265715,no
AT1G28010,340.2199559,0.303384175,0.135238318,2.243329999,0.024875542,0.108280754,no
AT3G02875,183.0034227,0.39402533,0.175648355,2.24326228,0.024879906,0.108280754,no
AT5G43400,204.96592,-0.189318921,0.084388358,-2.243424637,0.024869445,0.108280754,no
AT3G27870,200.8399333,0.12327996,0.054958433,2.243149111,0.024887201,0.108288604,no
AT4G14713,76.42409686,-0.174081591,0.077608653,-2.243069345,0.024892343,0.108288604,no
AT1G24150,132.4378479,0.197723497,0.088158624,2.242815144,0.024908737,0.108327857,no
AT3G17860,388.9085927,0.286328832,0.127667808,2.242764525,0.024912003,0.108327857,no
AT2G22010,1114.581419,0.133736369,0.059636165,2.242538032,0.02492662,0.108368282,no
AT5G06700,1242.94343,0.136867025,0.061037776,2.242333087,0.024939853,0.108402672,no
AT5G08600,100.4368927,-0.17864443,0.079691926,-2.241687945,0.024981548,0.108560734,no
AT4G15610,133.3919728,1.014778187,0.452739782,2.241415991,0.024999142,0.108614018,no
AT1G10070,22.12036651,0.589829537,0.263185381,2.241118156,0.025018422,0.108674606,no
AT4G36180,209.8886303,-0.157676303,0.070365307,-2.240824478,0.025037447,0.108734054,no
AT3G14595,642.3502713,0.102957626,0.045950331,2.2406286,0.025050143,0.108766,no
AT4G29780,92.53092486,0.486016518,0.216921767,2.240515213,0.025057494,0.108774732,no
AT2G36430,248.3740156,-0.196200312,0.087587775,-2.240042206,0.025088183,0.108838362,no
AT2G42880,1452.508661,0.126979128,0.056682716,2.240173677,0.02507965,0.108838362,no
AT5G22330,419.3480906,-0.081683172,0.036464912,-2.240048515,0.025087773,0.108838362,no
AT5G03030,247.8249631,0.107794527,0.048125092,2.239882005,0.025098584,0.108860299,no
AT1G24530,65.06350008,0.434628803,0.194087377,2.239346062,0.025133408,0.108964933,no
AT5G15280,268.6992293,0.132114841,0.058995541,2.239403832,0.025129652,0.108964933,no
AT2G42900,52.00664756,-0.220802993,0.09863374,-2.238615231,0.025180962,0.10914787,no
AT1G73690,18.74350915,-0.360884506,0.161228433,-2.238342818,0.025198708,0.109201549,no
AT1G50380,614.9257475,-0.103465128,0.046228083,-2.23814446,0.025211636,0.109216415,no
AT1G51570,1690.649627,-0.071082542,0.031763354,-2.237878966,0.025228949,0.109216415,no
AT1G72120,138.2869353,0.388157409,0.173440005,2.237992374,0.025221552,0.109216415,no
AT4G01250,64.47991257,0.5921119,0.264573576,2.237985777,0.025221983,0.109216415,no
AT5G15850,866.6646927,-0.106231518,0.047468549,-2.237934795,0.025225308,0.109216415,no
AT3G12870,44.79150623,-0.237666865,0.106211187,-2.237682033,0.025241798,0.109225513,no
AT3G48430,521.2556353,-0.070810748,0.031644359,-2.23770524,0.025240283,0.109225513,no
AT5G01230,107.761546,-0.144810742,0.064717521,-2.237581702,0.025248346,0.109225513,no
AT5G16680,656.071899,0.066447102,0.029696789,2.237518049,0.025252501,0.109225513,no
AT2G01620,273.4694267,-0.105688951,0.047250041,-2.236801257,0.025299332,0.109404841,no
AT2G25970,1408.920322,-0.113716185,0.050840948,-2.236704636,0.025305651,0.109408936,no
AT2G39510,9.67141289,0.654989002,0.292868075,2.236464325,0.025321372,0.109423656,no
AT2G45080,91.41007099,0.200265872,0.089548074,2.236406243,0.025325173,0.109423656,no
AT5G42860,147.9434868,0.172461317,0.077110321,2.236552971,0.025315572,0.109423656,no
AT5G53080,154.4981639,-0.135646827,0.060657954,-2.236257881,0.025334884,0.109442399,no
AT1G15030,632.6468144,-0.082442185,0.036868863,-2.236092397,0.025345719,0.109442784,no
AT5G15410,2995.459104,0.142063897,0.063531823,2.236106087,0.025344823,0.109442784,no
AT1G30240,218.8980037,-0.122571301,0.054823456,-2.235745594,0.025368441,0.109517677,no
AT3G11490,401.1440851,-0.097674174,0.043692338,-2.235498899,0.025384614,0.109564275,no
AT2G32510,79.71540461,0.429356948,0.192097096,2.235103795,0.025410535,0.109628499,no
AT3G10630,156.7538894,0.125536576,0.056165931,2.23510184,0.025410664,0.109628499,no
AT5G02020,29.49143194,0.574131123,0.256878944,2.235026014,0.025415641,0.109628499,no
AT2G13560,2285.756274,0.088850812,0.039764635,2.234417872,0.025455591,0.109736918,no
AT2G19670,155.2466961,-0.167643945,0.075031459,-2.234315412,0.025462327,0.109736918,no
AT4G14790,215.461953,-0.124448324,0.055697835,-2.234347579,0.025460212,0.109736918,no
AT4G33910,200.9610268,0.114600471,0.051286838,2.23450063,0.025450151,0.109736918,no
AT1G19190,7.776576504,0.573472922,0.256717848,2.233864639,0.025491981,0.109818246,no
AT5G21170,138.6552518,0.156523444,0.070066795,2.233917556,0.025488498,0.109818246,no
AT5G63150,208.6509271,0.11971976,0.053595638,2.233759379,0.02549891,0.109824866,no
AT1G62950,125.8322933,-0.134869902,0.060399082,-2.232979326,0.025550308,0.109992221,no
AT5G38310,3.996410157,0.750079287,0.335917988,2.23292385,0.025553967,0.109992221,no
AT5G48030,583.8926576,-0.083692778,0.037478563,-2.233083964,0.025543408,0.109992221,no
AT1G30100,7.129822262,-0.530892304,0.237765532,-2.232839638,0.025559521,0.109992886,no
AT2G45180,18114.65021,0.195098094,0.087394587,2.232381912,0.025589732,0.110099634,no
AT3G58660,814.1779047,-0.132986422,0.059579554,-2.232081539,0.025609574,0.110161734,no
AT2G01660,68.98371266,-0.183896114,0.082405648,-2.231595998,0.025641676,0.110253254,no
AT4G34870,2969.353276,-0.070854121,0.031750312,-2.23160391,0.025641153,0.110253254,no
AT3G02980,28.43809456,0.295357997,0.132373723,2.231243399,0.025665011,0.110330295,no
AT5G11110,123.8878487,0.301117439,0.134981429,2.23080643,0.025693954,0.110384824,no
AT5G53420,868.1531563,0.186399241,0.083553879,2.230886745,0.025688632,0.110384824,no
ATCG00720,31.91029248,-0.435079746,0.19502728,-2.230866091,0.02569,0.110384824,no
AT5G54830,375.9968438,0.091441134,0.040998248,2.230366849,0.025723099,0.110486729,no
AT3G09440,12120.35902,-0.229206381,0.102771415,-2.230254208,0.025730571,0.110495525,no
AT1G13100,148.2806638,0.157209475,0.070506545,2.229714639,0.025766393,0.110626033,no
AT4G03115,81.44488376,-0.16806927,0.075388636,-2.229371409,0.025789203,0.110677304,no
AT5G27330,349.9918555,-0.164776383,0.073908895,-2.229452675,0.025783801,0.110677304,no
AT5G61810,659.8206526,0.11262445,0.050529773,2.228873087,0.02582235,0.110796214,no
AT3G19615,3.914450538,1.060101372,0.475651639,2.228734822,0.025831554,0.110812361,no
AT4G31110,14.68266238,0.455624726,0.204443501,2.228609484,0.0258399,0.110824821,no
AT2G30820,68.91223057,-0.196540352,0.088195153,-2.22847113,0.025849114,0.110829536,no
AT3G20290,683.464472,0.070182387,0.03149499,2.228366732,0.02585607,0.110829536,no
AT5G19180,559.6860294,-0.074345074,0.033363315,-2.228347921,0.025857323,0.110829536,no
AT1G17170,63.16611794,0.848337845,0.380748298,2.228080465,0.02587515,0.110859287,no
AT3G59520,129.4643601,0.134586027,0.060402408,2.228156648,0.025870071,0.110859287,no
AT2G14290,4.836749627,1.043403791,0.468318565,2.227978708,0.025881935,0.110865037,no
AT5G08030,71.57938123,-0.256569069,0.11516697,-2.227800804,0.025893801,0.110892545,no
AT5G08240,11.33116347,0.548853821,0.246387842,2.227601075,0.025907129,0.110926298,no
AT1G76080,7165.146884,-0.106923277,0.04800194,-2.227478221,0.02591533,0.110938091,no
AT1G77590,992.8718387,-0.099108711,0.044495724,-2.227376059,0.025922151,0.110943974,no
AT1G14660,103.2695417,0.158208077,0.071045519,2.226855102,0.025956959,0.111069611,no
AT3G51075,176.5640013,-0.162223929,0.072857675,-2.226586682,0.02597491,0.111123076,no
AT1G77110,66.28892817,-0.204602256,0.091905414,-2.226226368,0.025999023,0.111202876,no
AT5G43430,183.4773842,0.1219333,0.05478368,2.225723058,0.026032737,0.111303686,no
AT5G54500,666.0202088,0.153039022,0.0687596,2.225711361,0.026033521,0.111303686,no
AT1G78410,7.960581859,0.691174122,0.310632849,2.225051611,0.026077774,0.111405777,no
AT2G45930,15.1035776,0.539347821,0.242400334,2.225029194,0.026079278,0.111405777,no
AT4G12110,403.0015439,0.090433319,0.040639668,2.225247507,0.026064627,0.111405777,no
AT5G13770,1925.389217,-0.071014573,0.031915511,-2.225080214,0.026075854,0.111405777,no
AT1G72275,110.5554045,-0.172787339,0.077664799,-2.224783186,0.026095797,0.111429599,no
AT2G26260,372.9549309,-0.086439557,0.038851939,-2.224845372,0.02609162,0.111429599,no
AT1G07000,215.1375777,0.216987157,0.097541393,2.224564878,0.026110463,0.111468854,no
AT4G03100,166.802479,-0.150311966,0.067573466,-2.224422921,0.026120003,0.111486216,no
AT3G46610,435.8090692,-0.08277872,0.037220619,-2.224001728,0.026148328,0.11158373,no
AT4G14147,79.18456489,0.171357856,0.077057557,2.22376444,0.026164297,0.111628488,no
AT1G48880,95.52130061,-0.155129962,0.069768162,-2.223506519,0.026181664,0.111637219,no
AT5G02050,502.0037098,-0.113479004,0.051036429,-2.223490281,0.026182758,0.111637219,no
AT5G17380,951.0751209,0.30537919,0.13734229,2.22348986,0.026182786,0.111637219,no
AT1G67980,11.37222866,1.172474994,0.527362325,2.223281679,0.026196812,0.111650276,no
AT5G12390,146.5802077,0.125228925,0.056325772,2.223297097,0.026195773,0.111650276,no
AT1G63810,547.3454193,-0.102449359,0.046090095,-2.222806403,0.026228857,0.111716721,no
AT3G56690,231.213105,-0.105728042,0.047562785,-2.222915306,0.026221511,0.111716721,no
AT5G59130,1221.865912,-0.131786137,0.059288133,-2.222807989,0.02622875,0.111716721,no
AT3G19640,347.5309158,0.093205255,0.041936017,2.222558623,0.026245577,0.111760675,no
AT3G22840,658.0410174,-0.321866133,0.144827548,-2.222409593,0.026255638,0.111760675,no
AT4G05450,209.4281581,-0.105406474,0.047427785,-2.222462495,0.026252066,0.111760675,no
AT5G18780,68.6421474,0.270942858,0.121922409,2.222256435,0.02626598,0.111781339,no
AT3G11570,23.66333294,0.387226129,0.174291678,2.221713245,0.026302691,0.111890812,no
AT5G40870,390.2789792,-0.085695277,0.038570567,-2.221779043,0.026298242,0.111890812,no
AT1G33030,6.919785318,0.737355848,0.331934191,2.221391676,0.026324444,0.111959967,no
AT1G64600,113.4074596,-0.18654806,0.08398191,-2.221288598,0.026331421,0.111966258,no
AT5G65613,48.95779106,0.292080216,0.131496295,2.221204901,0.026337086,0.111966975,no
AT5G02370,51.15651155,-0.22425679,0.100970146,-2.221020755,0.026349556,0.111996609,no
AT2G07739,13.17475659,0.452805326,0.203929695,2.220399176,0.026391683,0.112152263,no
AT1G61690,471.3027223,0.089100122,0.040141091,2.219673641,0.026440929,0.1123381,no
AT3G53030,304.0583873,0.098185938,0.044243109,2.219236851,0.026470615,0.11244077,no
AT3G26830,22.33328204,1.04814116,0.472382317,2.218840804,0.026497557,0.112531743,no
AT4G21903,18.9955786,0.379205934,0.170910074,2.218745366,0.026504053,0.112535866,no
AT5G05320,12.99414288,0.436156363,0.196612238,2.218358168,0.026530421,0.112624347,no
AT1G01540,1221.18783,-0.070825907,0.031933248,-2.217936196,0.026559183,0.112722951,no
AT5G63870,498.1399891,0.086439166,0.038974391,2.217845172,0.026565391,0.112725809,no
AT2G41980,359.8691474,0.104079936,0.04693363,2.217598273,0.026582236,0.112773793,no
AT1G09070,1713.033606,0.250793893,0.113099385,2.217464694,0.026591353,0.11278898,no
AT4G33250,1131.690259,-0.078650665,0.035480109,-2.216753739,0.026639924,0.112971472,no
AT1G29890,638.1812556,0.092409575,0.041689187,2.216631717,0.026648268,0.112983332,no
AT4G18905,547.206818,-0.094250404,0.042531668,-2.216005363,0.026691135,0.113141526,no
AT4G25350,27.64071596,0.39536654,0.178434321,2.215753892,0.026708362,0.113190993,no
AT3G61920,39.18463301,-0.364371096,0.164496199,-2.21507304,0.026755052,0.113351523,no
AT4G15500,73.09285967,0.217654666,0.098262216,2.215039251,0.026757371,0.113351523,no
AT5G11510,132.4975691,-0.162548705,0.073406081,-2.214376563,0.026802886,0.113520727,no
AT4G15790,368.6161227,-0.093269623,0.042124482,-2.214142894,0.026818951,0.113565154,no
AT2G33600,333.982378,-0.092457396,0.041763082,-2.213854724,0.026838774,0.113625473,no
AT3G24780,34.26468469,-0.249334448,0.112630247,-2.213743247,0.026846446,0.113634334,no
AT1G68620,125.3623374,0.857681569,0.387517006,2.21327466,0.026878716,0.113717816,no
AT3G10350,1108.713554,-0.066856856,0.030208044,-2.213213663,0.026882919,0.113717816,no
AT5G16310,123.5828125,-0.158492165,0.07161038,-2.213256862,0.026879942,0.113717816,no
AT2G37180,2148.337809,-0.25934214,0.117194924,-2.212912733,0.026903663,0.113781935,no
AT1G76820,170.421339,-0.140239953,0.063380939,-2.212651864,0.026921656,0.113817934,no
AT2G22560,97.23256883,0.19979089,0.09030099,2.212499454,0.026932174,0.113817934,no
AT4G36900,114.3369441,0.249917417,0.112958793,2.212465363,0.026934527,0.113817934,no
AT5G64090,307.1600941,0.091964812,0.041565153,2.212545971,0.026928964,0.113817934,no
AT5G23660,66.0222306,0.516730113,0.233595699,2.21207032,0.026961807,0.113909578,no
AT5G53570,392.0061247,0.101401173,0.045866594,2.210784857,0.027050739,0.114237912,no
AT5G56940,253.7879432,-0.11512207,0.052072544,-2.210801727,0.02704957,0.114237912,no
AT3G03530,23.57782687,0.543554121,0.245874147,2.210700584,0.027056578,0.114238885,no
AT5G43440,458.2406668,0.155634696,0.07041261,2.210324205,0.02708267,0.114325351,no
AT2G46200,86.23951771,0.161386761,0.073028715,2.209908279,0.027111529,0.114423459,no
AT2G45360,11.66361551,0.989738491,0.447931958,2.20957329,0.027134791,0.114497911,no
AT3G11030,111.8288492,0.153548479,0.069499477,2.209347251,0.027150497,0.114540456,no
AT5G65490,383.3825918,-0.100407174,0.045452264,-2.209068696,0.027169863,0.11459842,no
AT5G28320,100.2660447,0.165889438,0.075097969,2.208973691,0.027176471,0.114602559,no
AT4G26130,1244.269601,0.083395854,0.03775778,2.20870652,0.027195061,0.114657213,no
AT4G14690,199.6297471,-0.500966201,0.226829448,-2.208558918,0.027205336,0.114676795,no
AT5G10600,104.4336025,-0.202164743,0.091546097,-2.208338194,0.027220707,0.114694116,no
AT5G21940,115.8299163,0.277894623,0.125834794,2.208408455,0.027215813,0.114694116,no
AT4G21534,130.782161,0.141747028,0.06419235,2.208160757,0.027233069,0.114722471,no
AT2G07680,484.9646195,-0.12434581,0.056314647,-2.208054502,0.027240474,0.114729937,no
AT1G51890,34.08513766,0.823532068,0.373057201,2.207522239,0.027277595,0.11486253,no
AT5G59490,5.090984605,0.862169711,0.390597346,2.207310723,0.027292359,0.114900943,no
AT1G01490,904.7827847,0.088354364,0.040032686,2.207055627,0.027310173,0.114934204,no
AT1G70000,395.9056784,-0.131117144,0.059413753,-2.206848364,0.027324655,0.114934204,no
AT2G23360,239.8392709,-0.106642674,0.048326481,-2.206712998,0.027334117,0.114934204,no
AT2G39480,476.1875491,0.084553579,0.03831385,2.206867167,0.027323341,0.114934204,no
AT4G31248,22.57823604,-0.618738365,0.280382267,-2.206767113,0.027330334,0.114934204,no
AT5G06060,1045.48801,-0.068593765,0.031081515,-2.206899032,0.027321114,0.114934204,no
AT4G12400,207.1187372,-0.261635654,0.118572329,-2.206549004,0.027345583,0.114958686,no
AT2G19600,372.6990862,0.082016946,0.037177226,2.206107241,0.027376492,0.115064875,no
AT3G56150,3957.590488,-0.080812618,0.036638983,-2.20564574,0.027408814,0.115176959,no
AT3G62010,1717.330967,0.153160854,0.069464601,2.20487634,0.027462773,0.115353257,no
AT3G63300,94.63611501,-0.186197582,0.084451876,-2.204777345,0.027469723,0.115353257,no
AT4G22120,216.733713,-0.140305419,0.063635038,-2.204845377,0.027464947,0.115353257,no
AT4G34710,3584.116494,0.434093932,0.196892583,2.204724661,0.027473422,0.115353257,no
AT1G30000,434.3056935,0.084631939,0.038390893,2.204479586,0.027490634,0.115357136,no
AT4G20020,422.0946839,-0.112058324,0.050829707,-2.204583294,0.027483349,0.115357136,no
AT5G61380,184.1132748,0.135309182,0.061379473,2.204469588,0.027491336,0.115357136,no
AT3G47580,153.4707015,-0.150526078,0.068299429,-2.203914165,0.027530381,0.115497179,no
AT1G33120,1983.756044,-0.091147851,0.04136356,-2.203578467,0.027554003,0.115572474,no
AT4G14210,2671.10128,-0.082135168,0.037277609,-2.203337898,0.027570942,0.115619712,no
AT4G12620,88.88548308,-0.172761648,0.078413475,-2.203213759,0.027579686,0.115632574,no
AT4G38940,58.52495887,0.196229652,0.089069536,2.203106248,0.027587261,0.115640529,no
AT4G36920,285.2580947,0.191613806,0.086983577,2.202873379,0.027603674,0.115685523,no
AT4G27380,293.4338915,-0.13244963,0.060128305,-2.202783385,0.02761002,0.115688312,no
AT1G11592,56.55717647,-0.192844637,0.087552898,-2.202607119,0.027622452,0.115716598,no
AT3G59970,7305.762174,-0.083500667,0.037914288,-2.202353563,0.027640343,0.115767739,no
AT4G11980,197.4619197,-0.106979421,0.048582045,-2.202036193,0.027662752,0.115837774,no
AT4G15680,26.48528621,-0.478012176,0.217157435,-2.201224085,0.027720164,0.116054327,no
AT3G13784,11.05549502,0.633040649,0.287647217,2.200753603,0.027753472,0.116169896,no
AT4G27470,92.13204744,0.18260866,0.082981132,2.200604596,0.027764028,0.116190204,no
AT5G14360,5.988325868,0.583383408,0.265116601,2.200478603,0.027772956,0.116203693,no
AT3G07270,754.0343692,-0.071059249,0.032294917,-2.20032301,0.027783986,0.116222554,no
AT4G05520,130.0418146,-0.143048761,0.065016906,-2.200177933,0.027794273,0.116222554,no
AT4G36620,14.37444765,-0.422546761,0.192051557,-2.200173571,0.027794583,0.116222554,no
AT4G33660,193.4761757,-0.14952303,0.067962497,-2.20008146,0.027801116,0.116226012,no
AT1G16610,558.9705731,-0.115223823,0.052388179,-2.199424069,0.027847783,0.116349465,no
AT3G27200,90.98865273,-0.199736089,0.090812826,-2.199425978,0.027847647,0.116349465,no
AT3G28200,608.4165789,0.140291686,0.063782382,2.199536628,0.027839788,0.116349465,no
AT4G17880,1418.436199,-0.110191976,0.050103502,-2.199286897,0.027857529,0.116366314,no
AT5G43320,1187.445555,0.06856768,0.031179254,2.199144341,0.02786766,0.116384767,no
AT4G34100,2070.701678,0.084589564,0.038470312,2.198827078,0.02789022,0.116455106,no
AT3G05730,1018.580463,-0.491376674,0.223489001,-2.198661555,0.027901997,0.116480399,no
