"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G64770",8355.26472184785,-0.183440841463446,0.0315323279540514,-5.81754831837198,5.97170033371464e-09,5.10341510519253e-06
"AT1G13440",40458.5660184263,-0.229267528665799,0.0395961902121212,-5.79014110795982,7.03273160194136e-09,5.58634569694799e-06
"AT1G44900",787.12007026005,-0.262187036505572,0.0452866670882321,-5.78949729276284,7.05973947192116e-09,5.58634569694799e-06
"AT1G54130",1787.67374245798,0.320299636522977,0.0555441398816058,5.76657838622953,8.08970923115554e-09,6.12457508349489e-06
"AT5G10690",2102.59649921012,-0.220280542342749,0.0382300039893983,-5.76198062662604,8.31325426732281e-09,6.12457508349489e-06
"AT2G03340",999.337559078762,0.254231180698764,0.044191397750175,5.75295631371509,8.76961535109366e-09,6.2454277325372e-06
"AT1G14345",3449.32573460832,-0.250323269741623,0.0437531664564044,-5.72126065415276,1.05736534766912e-08,7.28729375901637e-06
"AT1G05805",726.454699772671,0.417459714641888,0.073209499288582,5.70226157395665,1.18228216162933e-08,7.8935807447533e-06
"AT2G07690",714.854066459119,-0.27023882176012,0.0475203173961224,-5.68680590887996,1.29437422376322e-08,8.3800925123337e-06
"AT1G30640",304.52485775739,0.432127152216601,0.0761680567629415,5.67333828092155,1.40041301911184e-08,8.54852118666411e-06
"AT1G78240",1938.06755266376,0.308487478421772,0.054373542344382,5.67348502821327,1.39921334944325e-08,8.54852118666411e-06
"AT1G35350",772.449971848002,0.362034334934986,0.0640806943471266,5.64966311029399,1.60762581683261e-08,9.28295285854829e-06
"AT2G21280",2497.47353857055,-0.196305777369916,0.034739381028674,-5.65081390505734,1.59689900588806e-08,9.28295285854829e-06
"AT3G15680",850.834832079868,-0.354660811521249,0.0630474460329951,-5.6253002117745,1.85185625405101e-08,1.04118181231052e-05
"AT1G57990",504.010126797555,0.807485172685916,0.144416843488041,5.59135037979683,2.25310396932541e-08,1.20343915761594e-05
"AT2G30360",271.351050219545,1.165154056728,0.208245386692346,5.59510141009439,2.20492851052209e-08,1.20343915761594e-05
"AT5G54130",3271.87292210558,-0.280780263255481,0.0503305585201018,-5.57872337425658,2.42290193979472e-08,1.2625682913101e-05
"AT1G47395",227.087396765697,-0.888596011181809,0.159589343413834,-5.56801596004798,2.57656229643469e-08,1.31067270150779e-05
"AT1G01320",25727.2320370092,-0.220096663577082,0.0395601011826368,-5.56360213946278,2.64262069627442e-08,1.31266425809805e-05
"AT3G52720",2542.11384395413,-0.428502167478818,0.077150448407289,-5.55411117271399,2.79027864336239e-08,1.31266425809805e-05
"AT3G58270",143.202002845319,0.605913338969499,0.108989312814598,5.55938305621047,2.70729923861727e-08,1.31266425809805e-05
"AT5G41970",1146.59693636259,-0.1717687740516,0.0309388833872711,-5.55187373446932,2.82623711081255e-08,1.31266425809805e-05
"AT5G44290",2397.0426653734,0.20822623224293,0.0376428546610124,5.53162702770773,3.17273970744898e-08,1.44224646488611e-05
"AT4G14890",2057.64445009023,-0.213867062934169,0.0388878390137032,-5.49958723236863,3.8068134093161e-08,1.69442851020914e-05
"AT4G09010",11396.2237248889,-0.172063135147215,0.0313956656020416,-5.48047419437498,4.24187386421433e-08,1.84387620783906e-05
"AT4G30060",626.711881049699,0.33685287624626,0.061498207637794,5.4774421757171,4.31517951752647e-08,1.84387620783906e-05
